file_id,device_id,reader_id,tag_uid,attack_scenario,enc_algo,hecc_kx_ms,enc_latency_ms,dec_latency_ms,e2e_latency_ms,cpu_pct,mem_mb,encryption_success,ts_scan
fa133b63,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.077,2.158,0.0,1022.55,Yes,2026-01-05T18:20:21Z
eb287de1,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.101,2.188,25.0,1022.32,Yes,2026-01-05T18:20:21Z
102ccd4a,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.079,2.148,0.0,1021.61,Yes,2026-01-05T18:20:21Z
f240b569,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.071,2.142,0.0,1021.7,Yes,2026-01-05T18:20:21Z
ee68a462,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.077,2.15,0.0,1021.94,Yes,2026-01-05T18:20:21Z
18b6c2fd,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.099,1.072,2.18,0.0,1021.19,Yes,2026-01-05T18:20:21Z
2e77a7aa,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.092,2.163,25.0,1020.95,Yes,2026-01-05T18:20:21Z
ce29e064,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.099,1.08,2.186,0.0,1020.67,Yes,2026-01-05T18:20:21Z
94e4a7e9,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.08,2.151,25.0,1020.67,Yes,2026-01-05T18:20:21Z
b2dddd39,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.069,1.078,2.149,0.0,1020.91,Yes,2026-01-05T18:20:21Z
92cdb92c,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.102,1.071,2.179,0.0,1019.0,Yes,2026-01-05T18:20:21Z
ed82b14d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.08,1.098,2.181,0.0,1020.09,Yes,2026-01-05T18:20:21Z
9a019113,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.08,2.152,0.0,1020.09,Yes,2026-01-05T18:20:21Z
96af6b41,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.08,1.113,2.196,0.0,1019.68,Yes,2026-01-05T18:20:21Z
8b2d8aca,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.078,2.151,0.0,1019.92,Yes,2026-01-05T18:20:21Z
bb4900ef,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.077,2.157,20.0,1019.92,Yes,2026-01-05T18:20:21Z
89a5b189,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.075,1.078,2.155,0.0,1020.17,Yes,2026-01-05T18:20:21Z
d2e224c3,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.094,1.065,2.164,0.0,1020.41,Yes,2026-01-05T18:20:21Z
06c8518b,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.069,1.07,2.142,20.0,1020.41,Yes,2026-01-05T18:20:21Z
3fe4a745,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.066,2.135,0.0,1020.66,Yes,2026-01-05T18:20:21Z
a9e52fc1,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.084,1.072,2.159,20.0,1019.68,Yes,2026-01-05T18:20:21Z
b7dec798,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.076,1.076,2.155,0.0,1019.68,Yes,2026-01-05T18:20:21Z
8293bd89,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.08,1.073,2.155,0.0,1019.93,Yes,2026-01-05T18:20:21Z
a40b7387,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.069,2.14,0.0,1020.42,Yes,2026-01-05T18:20:21Z
3f1f3377,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.082,1.076,2.161,25.0,1020.42,Yes,2026-01-05T18:20:21Z
77cde7ae,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.083,2.167,0.0,1020.67,Yes,2026-01-05T18:20:21Z
27d31785,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.076,2.146,0.0,1020.91,Yes,2026-01-05T18:20:21Z
a9dfb14e,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.082,1.074,2.159,20.0,1019.68,Yes,2026-01-05T18:20:21Z
22cf990c,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.072,2.156,0.0,1019.69,Yes,2026-01-05T18:20:21Z
02145138,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.076,1.067,2.145,0.0,1019.93,Yes,2026-01-05T18:20:21Z
7952df0e,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.076,1.088,2.167,20.0,1020.18,Yes,2026-01-05T18:20:21Z
08de76d8,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.085,1.078,2.165,0.0,1020.43,Yes,2026-01-05T18:20:21Z
ea1c1839,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.068,2.152,0.0,1020.43,Yes,2026-01-05T18:20:21Z
6eb623ba,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.082,2.167,0.0,1020.67,Yes,2026-01-05T18:20:21Z
70c88af0,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.083,1.068,2.154,20.0,1021.16,Yes,2026-01-05T18:20:21Z
b2aba93e,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.073,1.073,2.15,0.0,1021.41,Yes,2026-01-05T18:20:21Z
86efde7d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.083,1.077,2.163,0.0,1019.5,Yes,2026-01-05T18:20:21Z
d072e43a,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.074,2.156,25.0,1019.75,Yes,2026-01-05T18:20:21Z
4b15258f,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.066,2.147,0.0,1019.99,Yes,2026-01-05T18:20:21Z
041160c8,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.09,1.071,2.165,0.0,1019.76,Yes,2026-01-05T18:20:21Z
1fb748fb,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.082,1.079,2.164,0.0,1020.25,Yes,2026-01-05T18:20:21Z
39b7cc03,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.077,2.157,0.0,1020.25,Yes,2026-01-05T18:20:21Z
7eabc9f8,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.095,2.177,25.0,1020.5,Yes,2026-01-05T18:20:21Z
96af1cfc,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.062,2.132,0.0,1020.74,Yes,2026-01-05T18:20:21Z
053e66e8,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.095,1.09,2.188,0.0,1020.75,Yes,2026-01-05T18:20:21Z
d555e557,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.081,2.164,0.0,1020.75,Yes,2026-01-05T18:20:21Z
677f86bf,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.082,1.067,2.152,20.0,1021.46,Yes,2026-01-05T18:20:21Z
312a2f07,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.082,2.153,0.0,1021.71,Yes,2026-01-05T18:20:21Z
e079acd8,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.09,1.065,2.159,0.0,1021.71,Yes,2026-01-05T18:20:21Z
86cc0063,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.079,2.153,0.0,1022.2,Yes,2026-01-05T18:20:21Z
e822138f,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.069,1.094,2.166,0.0,1022.2,Yes,2026-01-05T18:20:21Z
11361b47,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.07,2.151,0.0,1021.96,Yes,2026-01-05T18:20:21Z
41f6c5ee,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.066,1.066,2.134,0.0,1022.46,Yes,2026-01-05T18:20:21Z
24021f8a,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.084,1.08,2.168,40.0,1022.46,Yes,2026-01-05T18:20:21Z
21fc9802,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.076,1.079,2.159,0.0,1022.05,Yes,2026-01-05T18:20:21Z
1d541925,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.077,2.147,0.0,1022.3,Yes,2026-01-05T18:20:21Z
24949e4e,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.085,2.166,25.0,1022.55,Yes,2026-01-05T18:20:21Z
cda627b6,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.08,2.151,0.0,1022.3,Yes,2026-01-05T18:20:21Z
5299366c,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.075,1.078,2.157,0.0,1022.08,Yes,2026-01-05T18:20:21Z
112a5b00,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.08,2.164,0.0,1021.55,Yes,2026-01-05T18:20:21Z
35a2c299,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.086,2.168,0.0,1021.79,Yes,2026-01-05T18:20:21Z
4a5a9004,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.111,2.182,20.0,1022.04,Yes,2026-01-05T18:20:21Z
22b5a551,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.076,2.156,0.0,1022.04,Yes,2026-01-05T18:20:21Z
83d61cd2,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.074,2.144,0.0,1022.28,Yes,2026-01-05T18:20:21Z
e4d2dae8,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.062,2.132,0.0,1022.53,Yes,2026-01-05T18:20:21Z
1faa97c0,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.087,1.079,2.169,25.0,1022.77,Yes,2026-01-05T18:20:21Z
8eba189c,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.082,1.063,2.148,0.0,1022.77,Yes,2026-01-05T18:20:21Z
be33d816,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.08,1.072,2.155,0.0,1023.03,Yes,2026-01-05T18:20:21Z
f367d5b5,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.081,2.162,0.0,1023.03,Yes,2026-01-05T18:20:21Z
1bb4b51f,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.08,2.162,0.0,1023.03,Yes,2026-01-05T18:20:21Z
4e355255,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.076,1.065,2.143,20.0,1023.52,Yes,2026-01-05T18:20:21Z
77c2f874,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.1,2.182,0.0,1023.52,Yes,2026-01-05T18:20:21Z
82646cd1,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.11,1.082,2.195,0.0,1022.84,Yes,2026-01-05T18:20:21Z
0b92e247,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.085,2.159,25.0,1023.34,Yes,2026-01-05T18:20:21Z
a20f4b8c,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.076,1.085,2.165,0.0,1023.58,Yes,2026-01-05T18:20:21Z
558c74fe,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.107,2.188,25.0,1020.72,Yes,2026-01-05T18:20:21Z
ef3e2e15,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.078,2.152,0.0,1021.32,Yes,2026-01-05T18:20:21Z
7de00259,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.078,1.079,2.16,0.0,1019.18,Yes,2026-01-05T18:20:21Z
5af75a93,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.074,1.096,2.173,0.0,1018.6,Yes,2026-01-05T18:20:21Z
836d2a33,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.098,1.087,2.189,0.0,1017.42,Yes,2026-01-05T18:20:21Z
171fef17,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.071,1.079,2.154,25.0,1017.66,Yes,2026-01-05T18:20:21Z
af81f06d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.067,2.137,0.0,1018.39,Yes,2026-01-05T18:20:21Z
e423c3f3,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.076,2.156,0.0,1017.88,Yes,2026-01-05T18:20:21Z
e3d3e426,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.066,2.136,0.0,1018.32,Yes,2026-01-05T18:20:21Z
42a47bf5,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.073,1.079,2.156,25.0,1018.57,Yes,2026-01-05T18:20:21Z
a475d4bf,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.078,2.149,0.0,1018.82,Yes,2026-01-05T18:20:21Z
34b9d779,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.076,2.149,0.0,1018.82,Yes,2026-01-05T18:20:21Z
64732b48,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.069,1.073,2.146,0.0,1019.31,Yes,2026-01-05T18:20:21Z
f75d9f7e,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.071,1.079,2.152,0.0,1019.55,Yes,2026-01-05T18:20:21Z
5a07c78d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.068,2.149,25.0,1019.55,Yes,2026-01-05T18:20:21Z
9f18f2a1,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.072,1.07,2.145,0.0,1020.05,Yes,2026-01-05T18:20:21Z
2226071a,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.074,1.072,2.149,0.0,1020.05,Yes,2026-01-05T18:20:21Z
2fd9c9a1,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.105,2.179,25.0,1020.29,Yes,2026-01-05T18:20:21Z
9ab9fa89,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.072,1.076,2.151,0.0,1020.54,Yes,2026-01-05T18:20:21Z
90e5f9fc,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.084,1.077,2.165,0.0,1020.78,Yes,2026-01-05T18:20:21Z
1e19beee,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.076,2.147,0.0,1021.27,Yes,2026-01-05T18:20:21Z
261bc8b1,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.131,1.072,2.21,25.0,1021.52,Yes,2026-01-05T18:20:21Z
10136039,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.071,1.086,2.159,0.0,1021.77,Yes,2026-01-05T18:20:21Z
1ee6a064,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.074,1.07,2.147,0.0,1017.53,Yes,2026-01-05T18:20:21Z
dfea267f,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.082,1.076,2.161,0.0,1018.75,Yes,2026-01-05T18:20:21Z
698bd47d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.085,1.064,2.151,0.0,1019.0,Yes,2026-01-05T18:20:21Z
69a8d0d7,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.081,2.166,0.0,1019.0,Yes,2026-01-05T18:20:21Z
5096df46,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.065,2.135,0.0,1019.25,Yes,2026-01-05T18:20:21Z
5ea65346,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.08,1.075,2.158,25.0,1020.23,Yes,2026-01-05T18:20:21Z
7d754915,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.076,2.147,0.0,1020.47,Yes,2026-01-05T18:20:21Z
a811b87d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.075,2.159,0.0,1020.72,Yes,2026-01-05T18:20:21Z
50f7da55,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.075,1.076,2.155,25.0,1020.72,Yes,2026-01-05T18:20:21Z
65b91eb5,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.085,1.075,2.162,0.0,1020.72,Yes,2026-01-05T18:20:21Z
ff9f4bb9,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.068,2.15,0.0,1020.07,Yes,2026-01-05T18:20:21Z
0f0eabf2,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.083,1.074,2.159,0.0,1020.07,Yes,2026-01-05T18:20:21Z
13b4c65b,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.102,1.067,2.178,0.0,1019.33,Yes,2026-01-05T18:20:21Z
f17ead10,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.11,2.18,0.0,1019.33,Yes,2026-01-05T18:20:21Z
62847e09,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.094,2.175,0.0,1019.33,Yes,2026-01-05T18:20:21Z
1c03432b,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.092,1.074,2.171,25.0,1019.57,Yes,2026-01-05T18:20:21Z
031ff5af,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.076,2.146,0.0,1019.82,Yes,2026-01-05T18:20:21Z
9344c56e,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.082,1.072,2.158,25.0,1020.31,Yes,2026-01-05T18:20:21Z
28e320ff,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.05,2.12,0.0,1020.33,Yes,2026-01-05T18:20:21Z
324b0e01,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.082,2.164,0.0,1020.58,Yes,2026-01-05T18:20:21Z
7065461f,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.096,2.182,0.0,1021.07,Yes,2026-01-05T18:20:21Z
37d8bef3,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.064,2.143,0.0,1019.84,Yes,2026-01-05T18:20:21Z
174b7877,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.083,1.077,2.163,20.0,1020.34,Yes,2026-01-05T18:20:21Z
c3a46fd7,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.063,2.142,0.0,1020.34,Yes,2026-01-05T18:20:21Z
0703e847,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.098,1.087,2.192,0.0,1019.21,Yes,2026-01-05T18:20:21Z
29c29952,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.069,1.079,2.151,20.0,1019.45,Yes,2026-01-05T18:20:21Z
3fc016f4,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.084,1.08,2.168,0.0,1019.45,Yes,2026-01-05T18:20:21Z
ef4fbfc7,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.071,2.141,20.0,1019.45,Yes,2026-01-05T18:20:21Z
21fcb7d7,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.074,2.155,0.0,1019.95,Yes,2026-01-05T18:20:21Z
dc48abe5,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.111,1.064,2.178,0.0,1019.95,Yes,2026-01-05T18:20:21Z
0a388c9d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.08,1.093,2.176,0.0,1020.44,Yes,2026-01-05T18:20:21Z
3da2213e,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.074,1.079,2.157,0.0,1020.68,Yes,2026-01-05T18:20:21Z
206ca45c,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.08,1.099,2.187,25.0,1020.69,Yes,2026-01-05T18:20:21Z
6a240fa5,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.084,1.078,2.165,0.0,1020.93,Yes,2026-01-05T18:20:21Z
16208e64,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.083,1.067,2.153,0.0,1020.93,Yes,2026-01-05T18:20:21Z
ac451ba7,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.074,2.144,0.0,1021.18,Yes,2026-01-05T18:20:21Z
2f86c754,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.072,1.067,2.141,0.0,1020.16,Yes,2026-01-05T18:20:21Z
2d4254d0,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.075,1.081,2.159,25.0,1020.16,Yes,2026-01-05T18:20:21Z
3a778dba,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.076,2.161,0.0,1020.41,Yes,2026-01-05T18:20:21Z
374ee21c,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.073,1.105,2.184,25.0,1020.41,Yes,2026-01-05T18:20:21Z
093996e6,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.095,2.179,0.0,1020.9,Yes,2026-01-05T18:20:21Z
4180f07d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.073,2.153,0.0,1020.9,Yes,2026-01-05T18:20:21Z
fb497c9d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.036,2.118,0.0,1018.27,Yes,2026-01-05T18:20:21Z
2fda2bf5,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.089,1.076,2.171,0.0,1017.81,Yes,2026-01-05T18:20:21Z
3cbf1245,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.081,1.111,2.195,25.0,1017.81,Yes,2026-01-05T18:20:21Z
c5531f38,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.065,2.137,0.0,1017.01,Yes,2026-01-05T18:20:21Z
c260d028,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.072,1.076,2.151,0.0,1017.5,Yes,2026-01-05T18:20:21Z
1df91c02,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.081,2.162,0.0,1017.5,Yes,2026-01-05T18:20:21Z
b43c4703,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.074,2.157,25.0,1018.0,Yes,2026-01-05T18:20:21Z
031ee565,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.082,1.081,2.167,0.0,1018.62,Yes,2026-01-05T18:20:21Z
ab472a67,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.071,2.141,0.0,1018.86,Yes,2026-01-05T18:20:21Z
3f36825d,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.067,1.074,2.144,0.0,1019.11,Yes,2026-01-05T18:20:21Z
e6c18286,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.068,1.067,2.137,0.0,1019.36,Yes,2026-01-05T18:20:21Z
9a3979f0,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.097,1.079,2.179,25.0,1019.6,Yes,2026-01-05T18:20:21Z
b27df1a4,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.071,1.086,2.16,0.0,1019.85,Yes,2026-01-05T18:20:21Z
25118370,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.074,2.156,0.0,1018.79,Yes,2026-01-05T18:20:21Z
7197d7b0,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.07,1.074,2.147,25.0,1018.79,Yes,2026-01-05T18:20:21Z
300ae969,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.077,1.101,2.182,0.0,1019.03,Yes,2026-01-05T18:20:21Z
c1f0b218,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.095,1.08,2.178,20.0,1019.52,Yes,2026-01-05T18:20:21Z
ddeb61ff,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.079,1.07,2.152,0.0,1019.77,Yes,2026-01-05T18:20:21Z
b82cf8be,D-GW01,RDR-ISO15693,T-0001,baseline,HECC+ASCON-128a,3.077,1.103,1.067,2.177,0.0,1020.26,Yes,2026-01-05T18:20:21Z
